part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
2,100,2,98,0.020,1,0.000,0,0.660,0.980,0.36,0,0.000,2,0.850,0.980,0.15,0,0.000,1,0.600,0.980,0.42,0,0.049,-1,0.620,0.930,0.4,0,0.000,1,0.600,0.980,0.42,0,0.000,1,0.600,0.980,0.42,0,0.000,1,0.600,0.980,0.42,0
2,100,2,98,0.020,2,0.383,0,0.560,0.640,0.46,0.08169014084507,0.872,1,0.330,0.150,0.67,1,0.208,2,0.590,0.810,0.43,0.14910741301059,0.127,-1,0.580,0.890,0.44,0.0051643192488262,0.208,2,0.590,0.810,0.43,0.14910741301059,0.208,2,0.590,0.810,0.43,0.14910741301059,0.872,1,0.330,0.150,0.67,1
3,100,3,97,0.030,1,0.000,0,0.650,0.970,0.34,0,0.000,2,0.830,0.970,0.18,0,0.000,1,0.610,0.970,0.4,0,0.009,-1,0.630,0.960,0.38,0,0.000,1,0.610,0.970,0.4,0,0.000,1,0.610,0.970,0.4,0,0.000,1,0.610,0.970,0.4,0
3,100,3,97,0.030,2,0.179,0,0.610,0.850,0.42,0,0.059,2,0.660,0.930,0.37,0,0.059,2,0.660,0.930,0.37,0,0.000,-1,0.670,0.970,0.36,0,0.789,1,0.340,0.240,0.69,1,0.789,1,0.340,0.240,0.69,1,0.789,1,0.340,0.240,0.69,1
3,100,3,97,0.030,1,0.000,0,0.690,0.970,0.3,0,0.000,1,0.630,0.970,0.36,0,0.000,1,0.630,0.970,0.36,0,0.000,-1,0.660,0.970,0.33,0,0.000,1,0.630,0.970,0.36,0,0.000,1,0.630,0.970,0.36,0,0.000,1,0.630,0.970,0.36,0
3,100,3,97,0.030,2,0.000,0,0.630,0.970,0.38,0,0.872,1,0.370,0.160,0.64,0.83125,0.000,2,0.680,0.970,0.33,0,0.000,-1,0.670,0.970,0.34,0,0.000,2,0.680,0.970,0.33,0,0.872,1,0.370,0.160,0.64,0.83125,0.872,1,0.370,0.160,0.64,0.83125
3,100,3,97,0.030,1,0.000,0,0.660,0.970,0.35,0,0.000,2,0.810,0.970,0.18,0,0.000,1,0.560,0.970,0.47,0,0.037,-1,0.600,0.930,0.43,0,0.000,1,0.560,0.970,0.47,0,0.000,1,0.560,0.970,0.47,0,0.000,1,0.560,0.970,0.47,0
3,100,3,97,0.030,2,0.231,0,0.610,0.780,0.4,0,0.000,2,0.610,0.970,0.38,0.0059909228441755,0.000,2,0.610,0.970,0.38,0.0059909228441755,0.000,-1,0.620,0.970,0.39,0,0.000,2,0.610,0.970,0.38,0.0059909228441755,0.724,1,0.400,0.310,0.63,0.771875,0.724,1,0.400,0.310,0.63,0.771875
3,100,3,97,0.030,1,0.000,0,0.700,0.970,0.31,0,0.000,1,0.630,0.970,0.38,0,0.000,1,0.630,0.970,0.38,0,0.000,-1,0.680,0.970,0.33,0,0.000,1,0.630,0.970,0.38,0,0.000,1,0.630,0.970,0.38,0,0.000,1,0.630,0.970,0.38,0
3,100,3,97,0.030,2,0.021,0,0.620,0.950,0.39,0,0.000,2,0.670,0.970,0.34,0,0.000,2,0.670,0.970,0.34,0,0.000,-1,0.660,0.970,0.35,0,0.000,2,0.670,0.970,0.34,0,0.728,1,0.310,0.300,0.7,1,0.728,1,0.310,0.300,0.7,1
3,100,3,97,0.030,1,0.000,0,0.660,0.970,0.35,0,0.000,2,0.820,0.970,0.17,0,0.000,1,0.620,0.970,0.41,0,0.080,-1,0.640,0.910,0.39,0,0.000,1,0.620,0.970,0.41,0,0.000,1,0.620,0.970,0.41,0,0.000,1,0.620,0.970,0.41,0
